id,chapter,zoom,image,source-citation,source-link,desc,lon,lat
-1,Enjoy!,15,http://freston.net/blog/zpix/20090610-enjoy.jpg,http://freston.net/blog/index.php?y=2009&m=06&d=10,Click here for Freston.net review,http://freston.net/blog/index.php?y=2009&m=06&d=10,,
659676,Blue And Berry Cafe,15,http://freston.net/blog/zpix/20090605-triangle.jpg,http://freston.net/blog/index.php?y=2009&m=06&d=05,Click here for Freston.net review,http://freston.net/blog/index.php?y=2009&m=06&d=05,,
-1,Mega Byte Cafe,15,http://freston.net/blog/zpix/20090527-megabyte.jpg,http://freston.net/blog/index.php?y=2009&m=05&d=27,Click here for Freston.net review,http://freston.net/blog/index.php?y=2009&m=05&d=27,1.155646,52.047352
659161,The Cake Shop,15,http://freston.net/blog/zpix/20090501-cakeshop.jpg,http://freston.net/blog/index.php?y=2009&m=05&d=01,Click here for Freston.net review,http://freston.net/blog/index.php?y=2009&m=05&d=01,,
540052,Sanctuary Restaurant,15,http://freston.net/blog/zpix/20090424-sanctuary.jpg,http://freston.net/blog/index.php?y=2009&m=04&d=24,Click here for Freston.net review,http://freston.net/blog/index.php?y=2009&m=04&d=24,,
659570,Sainsbury's,15,http://freston.net/blog/zpix/20090409-sainsburys.jpg,http://freston.net/blog/index.php?y=2009&m=04&d=09,Click here for Freston.net review,http://freston.net/blog/index.php?y=2009&m=04&d=09,,
-1,The Garland,15,http://freston.net/blog/zpix/20090403-garland.jpg,http://freston.net/blog/index.php?y=2009&m=04&d=03,Click here for Freston.net review,http://freston.net/blog/index.php?y=2009&m=04&d=03,,
457379,CoffeeLink,15,http://freston.net/blog/zpix/20090327-coffeelink.jpg,http://freston.net/blog/index.php?y=2009&m=03&d=27,Click here for Freston.net review,http://freston.net/blog/index.php?y=2009&m=03&d=27,,
177270,Central Canteen,15,http://freston.net/blog/zpix/20090320-centralcanteen.jpg,http://freston.net/blog/index.php?y=2009&m=03&d=20,Click here for Freston.net review,http://freston.net/blog/index.php?y=2009&m=03&d=20,,
659171,Sands Diner,15,http://freston.net/blog/zpix/20090313-thesands.jpg,http://freston.net/blog/index.php?y=2009&m=03&d=13,Click here for Freston.net review,http://freston.net/blog/index.php?y=2009&m=03&d=13,,
659226,Fynn Valley Golf Club,15,http://freston.net/blog/zpix/20090306-fynnvalley.jpg,http://freston.net/blog/index.php?y=2009&m=03&d=06,Click here for Freston.net review,http://freston.net/blog/index.php?y=2009&m=03&d=06,,
659274,Kesgrave Fisheries,15,http://freston.net/blog/zpix/20090227-kesgravefisheries.jpg,http://freston.net/blog/index.php?y=2009&m=02&d=27,Click here for Freston.net review,http://freston.net/blog/index.php?y=2009&m=02&d=27,,
546707,The Cherry Tree,15,http://freston.net/blog/zpix/20090213-cherrytree.jpg,http://freston.net/blog/index.php?y=2009&m=02&d=13,Click here for Freston.net review,http://freston.net/blog/index.php?y=2009&m=02&d=13,,
659619,Friday Street Farm Cafe And Restaurant,15,http://freston.net/blog/zpix/20090202-fridaystreet.jpg,http://freston.net/blog/index.php?y=2009&m=02&d=02,Click here for Freston.net review,http://freston.net/blog/index.php?y=2009&m=02&d=02,,
659662,Woodbridge Fish And Chips,15,http://freston.net/blog/zpix/20090130-qualityfishchips.jpg,http://freston.net/blog/index.php?y=2009&m=01&d=30,Click here for Freston.net review,http://freston.net/blog/index.php?y=2009&m=01&d=30,,
659767,Dingle Hill Tearooms,15,http://freston.net/blog/zpix/20081229-bridgenurseries.jpg,http://freston.net/blog/index.php?y=2008&m=12&d=29,Click here for Freston.net review,http://freston.net/blog/index.php?y=2008&m=12&d=29,1.624002,52.279503
659825,Orwell Crossing Lorry Park,15,http://freston.net/blog/zpix/20081212-orwellcrossing.jpg,http://freston.net/blog/index.php?y=2008&m=12&d=12,Click here for Freston.net review,http://freston.net/blog/index.php?y=2008&m=12&d=12,,
526511,Suffolk Food Hall,15,http://freston.net/blog/zpix/20081205-foodhall.jpg,http://freston.net/blog/index.php?y=2008&m=12&d=05,Click here for Freston.net review,http://freston.net/blog/index.php?y=2008&m=12&d=05,,
-1,Bridge Street Cafe,15,http://freston.net/blog/zpix/20081128-bridgestreet.jpg,http://freston.net/blog/index.php?y=2008&m=11&d=28,Click here for Freston.net review,http://freston.net/blog/index.php?y=2008&m=11&d=28,,
659881,Caffe Nero,15,http://freston.net/blog/zpix/20081114-caffenero.jpg,http://freston.net/blog/index.php?y=2008&m=11&d=14,Click here for Freston.net review,http://freston.net/blog/index.php?y=2008&m=11&d=14,,
-1,Silks,15,http://freston.net/blog/zpix/20081107-silks.jpg,http://freston.net/blog/index.php?y=2008&m=11&d=07,Click here for Freston.net review,http://freston.net/blog/index.php?y=2008&m=11&d=07,,
-1,Carley & Webb,15,http://freston.net/blog/zpix/20081017-carleywebb.jpg,http://freston.net/blog/index.php?y=2008&m=10&d=17,Click here for Freston.net review,http://freston.net/blog/index.php?y=2008&m=10&d=17,,
659427,Melton Fish Bar Ltd,15,http://freston.net/blog/zpix/20081010-meltonfishbar.jpg,http://freston.net/blog/index.php?y=2008&m=10&d=10,Click here for Freston.net review,http://freston.net/blog/index.php?y=2008&m=10&d=10,,
659665,J's Traditional Fish & Chip Shop,15,http://freston.net/blog/zpix/20080926-js.jpg,http://freston.net/blog/index.php?y=2008&m=09&d=26,Click here for Freston.net review,http://freston.net/blog/index.php?y=2008&m=09&d=26,,
659392,The Tea Shop,15,http://freston.net/blog/zpix/20080919-framteashop.jpg,http://freston.net/blog/index.php?y=2008&m=09&d=19,Click here for Freston.net review,http://freston.net/blog/index.php?y=2008&m=09&d=19,,
-1,Barn Cafe,15,http://freston.net/blog/zpix/20080912-butleybarn.jpg,http://freston.net/blog/index.php?y=2008&m=09&d=12,Click here for Freston.net review,http://freston.net/blog/index.php?y=2008&m=09&d=12,,
659840,Cafe Bencotto,15,http://freston.net/blog/zpix/20080905-cafebencotto.jpg,http://freston.net/blog/index.php?y=2008&m=09&d=05,Click here for Freston.net review,http://freston.net/blog/index.php?y=2008&m=09&d=05,,
-1,Kitty's,15,http://freston.net/blog/zpix/20080815-kittys.jpg,http://freston.net/blog/index.php?y=2008&m=08&d=15,Click here for Freston.net review,http://freston.net/blog/index.php?y=2008&m=08&d=15,,
-1,Admiral's Head PH,15,http://freston.net/blog/zpix/20080808-admiralshead.jpg,http://freston.net/blog/index.php?y=2008&m=08&d=08,Click here for Freston.net review,http://freston.net/blog/index.php?y=2008&m=08&d=08,,
-1,Ruby's,15,http://freston.net/blog/zpix/20080730-rubyskitchen.jpg,http://freston.net/blog/index.php?y=2008&m=07&d=30,Click here for Freston.net review,http://freston.net/blog/index.php?y=2008&m=07&d=30,1.3507897,51.9602826
659295,National Trust,15,http://freston.net/blog/zpix/20080718-suttonhoo.jpg,http://freston.net/blog/index.php?y=2008&m=07&d=18,Click here for Freston.net review,http://freston.net/blog/index.php?y=2008&m=07&d=18,,
659470,Dancing Goat Cafe,15,http://freston.net/blog/zpix/20080709-dancinggoat.jpg,http://freston.net/blog/index.php?y=2008&m=07&d=09,Click here for Freston.net review,http://freston.net/blog/index.php?y=2008&m=07&d=09,,
659653,Farm Cafe And Food Market,15,http://freston.net/blog/zpix/20080625-farmcafe.jpg,http://freston.net/blog/index.php?y=2008&m=06&d=25,Click here for Freston.net review,http://freston.net/blog/index.php?y=2008&m=06&d=25,,
659287,Red Lion Public House,15,http://freston.net/blog/zpix/20080612-redlion.jpg,http://freston.net/blog/index.php?y=2008&m=06&d=12,Click here for Freston.net review,http://freston.net/blog/index.php?y=2008&m=06&d=12,,
-1,Bloomers,15,http://freston.net/blog/zpix/20080606-bloomers.jpg,http://freston.net/blog/index.php?y=2008&m=06&d=06,Click here for Freston.net review,http://freston.net/blog/index.php?y=2008&m=06&d=06,,
659391,Waldringfield Golf Club,15,http://freston.net/blog/zpix/20080530-waldringfield.jpg,http://freston.net/blog/index.php?y=2008&m=05&d=30,Click here for Freston.net review,http://freston.net/blog/index.php?y=2008&m=05&d=30,,
-1,Sangha,15,http://freston.net/blog/zpix/20080516-sangha.jpg,http://freston.net/blog/index.php?y=2008&m=05&d=16,Click here for Freston.net review,http://freston.net/blog/index.php?y=2008&m=05&d=16,,
659583,Seckford Golf Club,15,http://freston.net/blog/zpix/20080509-seckfordgolf.jpg,http://freston.net/blog/index.php?y=2008&m=05&d=09,Click here for Freston.net review,http://freston.net/blog/index.php?y=2008&m=05&d=09,1.283203,52.087616
659542,CJ's Corner House Cafe,15,http://freston.net/blog/zpix/20080502-cornerhouse.jpg,http://freston.net/blog/index.php?y=2008&m=05&d=02,Click here for Freston.net review,http://freston.net/blog/index.php?y=2008&m=05&d=02,,
659138,Wyevale Garden Centre,15,http://freston.net/blog/zpix/20080425-wyevale.jpg,http://freston.net/blog/index.php?y=2008&m=04&d=25,Click here for Freston.net review,http://freston.net/blog/index.php?y=2008&m=04&d=25,,
-1,Jackie's Coffee Shop,15,http://freston.net/blog/zpix/20080418-jackies.jpg,http://www.freston.net/blog/index.php?y=2008&m=04&d=18,Click here for Freston.net review,http://www.freston.net/blog/index.php?y=2008&m=04&d=18,,
659349,Felixstowe Leisure Centre,15,http://freston.net/blog/zpix/20080411-leisurecentre.jpg,http://freston.net/blog/index.php?y=2008&m=04&d=11,Click here for Freston.net review,http://freston.net/blog/index.php?y=2008&m=04&d=11,,
659445,Chilli and Chives,15,http://freston.net/blog/zpix/20080404-clifftops.jpg,http://freston.net/blog/index.php?y=2008&m=04&d=04,Click here for Freston.net review,http://freston.net/blog/index.php?y=2008&m=04&d=04,1.35908,51.96238
659157,Cafe Libra,15,http://freston.net/blog/zpix/20080328-cafelibra.jpg,http://freston.net/blog/zpix/20110805-kitsch.jpg,Click here for Freston.net review,http://freston.net/blog/zpix/20110805-kitsch.jpg,,
659210,Kesgrave Kitchen,15,http://freston.net/blog/zpix/20080320-kesgravekitchen.jpg,http://freston.net/blog/zpix/20090227-kesgravefisheries.jpg,Click here for Freston.net review,http://freston.net/blog/zpix/20090227-kesgravefisheries.jpg,,
-1,Joe Crowley,15,http://freston.net/blog/zpix/20080314-joecrowleys.jpg,http://freston.net/blog/index.php?y=2008&m=03&d=14,Click here for Freston.net review,http://freston.net/blog/index.php?y=2008&m=03&d=14,,
659642,The Little Ice Cream Co Ltd,15,http://freston.net/blog/zpix/20080307-littleicecreamco.jpg,http://freston.net/blog/index.php?y=2008&m=03&d=07,Click here for Freston.net review,http://freston.net/blog/index.php?y=2008&m=03&d=07,,
-1,The Family Cafe,15,http://freston.net/blog/zpix/20080229-familycafe.jpg,http://freston.net/blog/index.php?y=2008&m=02&d=29,Click here for Freston.net review,http://freston.net/blog/index.php?y=2008&m=02&d=29,,
659607,Orwell Fisheries,15,http://freston.net/blog/zpix/20080222-orwellfisheries.jpg,http://freston.net/blog/index.php?y=2008&m=02&d=22,Click here for Freston.net review,http://freston.net/blog/index.php?y=2008&m=02&d=22,,
-1,Bakers Oven,15,http://freston.net/blog/zpix/20080215-bakersoven.jpg,http://freston.net/blog/index.php?y=2008&m=02&d=15,Click here for Freston.net review,http://freston.net/blog/index.php?y=2008&m=02&d=15,,
-1,Tchibo,15,http://freston.net/blog/zpix/20080208-tchibo.jpg,http://freston.net/blog/index.php?y=2008&m=02&d=08,Click here for Freston.net review,http://freston.net/blog/index.php?y=2008&m=02&d=08,,
659432,Hamilton Tea Rooms,15,http://freston.net/blog/zpix/20080201-hamiltons.jpg,http://freston.net/blog/index.php?y=2008&m=02&d=01,Click here for Freston.net review,http://freston.net/blog/index.php?y=2008&m=02&d=01,,
659388,Cafe 7,15,http://freston.net/blog/zpix/20080125-cafe7.jpg,http://freston.net/blog/index.php?y=2008&m=01&d=25,Click here for Freston.net review,http://freston.net/blog/index.php?y=2008&m=01&d=25,,
-1,Comptons Tea & Coffee Shop,15,http://freston.net/blog/zpix/20080118-comptons.jpg,http://freston.net/blog/index.php?y=2008&m=01&d=18,Click here for Freston.net review,http://freston.net/blog/index.php?y=2008&m=01&d=18,,
-1,Spa Pavillion,15,http://freston.net/blog/zpix/20080111-spapavilion.jpg,http://freston.net/blog/index.php?y=2008&m=01&d=11,Click here for Freston.net review,http://freston.net/blog/index.php?y=2008&m=01&d=11,,
659312,The Conservatory,15,http://freston.net/blog/zpix/20080104-conservatory.jpg,http://freston.net/blog/index.php?y=2008&m=01&d=04,Click here for Freston.net review,http://freston.net/blog/index.php?y=2008&m=01&d=04,,
659102,The Alex,15,http://freston.net/blog/zpix/20071221-thealex.jpg,http://www.freston.net/blog/index.php?y=2007&m=12&d=21,Click here for Freston.net review,http://www.freston.net/blog/index.php?y=2007&m=12&d=21,,
659533,Tea & Antiques,15,http://freston.net/blog/zpix/20071207-teaantiques.jpg,http://freston.net/blog/index.php?y=2007&m=12&d=07,Click here for Freston.net review,http://freston.net/blog/index.php?y=2007&m=12&d=07,,
659122,Regal Fish & Chip Restaurant,15,http://freston.net/blog/zpix/20071130-regal.jpg,http://freston.net/blog/index.php?y=2007&m=11&d=30,Click here for Freston.net review,http://freston.net/blog/index.php?y=2007&m=11&d=30,,
-1,Mrs Simpsons,15,http://freston.net/blog/zpix/20071123-simpsons.jpg,http://freston.net/blog/index.php?y=2007&m=11&d=23,Click here for Freston.net review,http://freston.net/blog/index.php?y=2007&m=11&d=23,,
-1,Crows Nest,15,http://freston.net/blog/zpix/20071102-crowsnest.jpg,http://freston.net/blog/index.php?y=2007&m=11&d=02,Click here for Freston.net review,http://freston.net/blog/index.php?y=2007&m=11&d=02,,
659608,Ferry Cafe,15,http://freston.net/blog/zpix/20071026-ferrycafe.jpg,http://freston.net/blog/index.php?y=2007&m=10&d=26,Click here for Freston.net review,http://freston.net/blog/index.php?y=2007&m=10&d=26,,
659525,Oaks Tea Room,15,http://freston.net/blog/zpix/20071019-oaks.jpg,http://freston.net/blog/index.php?y=2007&m=10&d=19,Click here for Freston.net review,http://freston.net/blog/index.php?y=2007&m=10&d=19,,
-1,Froffee Coffee,15,http://freston.net/blog/zpix/20071012-froffee.jpg,http://freston.net/blog/index.php?y=2007&m=10&d=12,Click here for Freston.net review,http://freston.net/blog/index.php?y=2007&m=10&d=12,,
659380,River of Life Church,15,http://freston.net/blog/zpix/20071005-riveroflife.jpg,http://freston.net/blog/index.php?y=2007&m=10&d=05,Click here for Freston.net review,http://freston.net/blog/index.php?y=2007&m=10&d=05,,
-1,Woodbridge Fine Food Company,15,http://freston.net/blog/zpix/20070810-finefood.jpg,http://www.freston.net/blog/index.php?y=2007&m=08&d=10,Click here for Freston.net review,http://www.freston.net/blog/index.php?y=2007&m=08&d=10,,
659536,Over The Moon Cafe,15,http://6b142329a49ddf1d4c63-71107cea281fdb10062c4e2b157a5d6a.r86.cf3.rackcdn.com/over-the-moon-cafe-framlingham-qa32T0Vb.jpg,,Click here for Freston.net review,,1.343079,52.22149
506023,Balzano's deli,15,,,Click here for Freston.net review,,0.1473614,52.1873666
843044,BB's Coffee and Muffins,15,,,Click here for Freston.net review,,,
711633,Beach Bites,15,,,Click here for Freston.net review,,1.3347388,51.9520421
16994,Beans Coffee Stop,15,,,Click here for Freston.net review,,-0.469052,52.480834
660234,Cafe Respect,15,,,Click here for Freston.net review,,,
335613,Clavells,15,,http://www.clavellscafe.co.uk,Click here for Freston.net review,http://www.clavellscafe.co.uk,-2.119127,50.618284
659677,Davids Place,15,,,Click here for Freston.net review,,1.6014407,52.1526151
659495,Delphines Diner,15,,,Click here for Freston.net review,,1.6015858,52.153254
830859,I Candy Cakery,15,,,Click here for Freston.net review,,1.1542859,52.0583593
-1,Jay B's Tapas,15,,,Click here for Freston.net review,,1.153071,52.054535
-1,Kaffee und Kuchen,15,,,Click here for Freston.net review,,-1.95875,50.608215
659182,Lillies,15,,,Click here for Freston.net review,,1.3523871,51.9618163
-1,Massaros,15,,,Click here for Freston.net review,,0.126766,52.2001238
312639,Mud Dock Cafe,15,,,Click here for Freston.net review,,-2.595315,51.449431
782874,Posh Coffees & Cakes,15,,,Click here for Freston.net review,,1.1494489,52.0586671
-1,Pump and Grind,15,,,Click here for Freston.net review,,1.1564774,52.0582665
659289,Railway Farm Shop,15,,,Click here for Freston.net review,,1.4822656,52.1995778
660364,Red Poll Tearooms,15,,,Click here for Freston.net review,,1.5325947,52.2688881
730089,Relevant Record Cafe,15,,,Click here for Freston.net review,,0.1466071,52.197127
-1,Starbright Snack Bar,15,,,Click here for Freston.net review,,1.1472333,52.0601128
-1,The Egg Shed,15,,,Click here for Freston.net review,,1.100421,52.568688
676666,The Ice Creamery,15,,,Click here for Freston.net review,,1.601676,52.152032
776635,The Runway Coffee Shop,15,,,Click here for Freston.net review,,,
-1,Tillys of Halesworth,15,,,Click here for Freston.net review,,1.5017549,52.3425382
426394,Wellcome Cafe,15,,,Click here for Freston.net review,,-0.133945,51.525851
395974,Worth Matravers Tea & Supper Room,15,,,Click here for Freston.net review,,-2.0403349,50.5977465
-1,Zappis Bike Cafe,15,,,Click here for Freston.net review,,-1.26042,51.753265
180456,Batam Snacks,15,,,Click here for Freston.net review,,1.145926,52.060407
719467,Chopping's Hill,15,,,Click here for Freston.net review,,1.600908,52.150209
659284,Zorbas Cafe,15,,,Click here for Freston.net review,,,
629792,Bear's Boutique Bowling Bar & Grill,15,,,Click here for Freston.net review,,,
659426,The Tea Hut,15,,,Click here for Freston.net review,,,
922731,Coffee Room,15,,,Click here for Freston.net review,,,
527435,Coddenham Food Store Ltd,15,,,Click here for Freston.net review,,1.116743,52.145617
-1,Teapot Pottery & Tearoom,15,,,Click here for Freston.net review,,1.182661,52.222437
659946,The Aldeburgh Market Cafe,15,,,Click here for Freston.net review,,1.601365,52.151002
446298,The Atrium Cafe,15,,,Click here for Freston.net review,,,
939241,Bright Ventures Ltd,15,,,Click here for Freston.net review,,,
-1,Tilly's of Southwold,15,,,Click here for Freston.net review,,,
917861,Tino Coffee,15,,,Click here for Freston.net review,,,
659424,Tiffins,15,,,Click here for Freston.net review,,,
738726,Bubbles & Bon Bons,15,,,Click here for Freston.net review,,,
659126,Trinity Canteen,15,,,Click here for Freston.net review,,1.322393,51.945535
669716,The Coach House Tea Room Jacobs & Ja,15,,,Click here for Freston.net review,,,
659177,East Coast Cafe Ltd,15,,,Click here for Freston.net review,,,
858671,Eats N Treats,15,,,Click here for Freston.net review,,,
660258,Cafe 1885,15,,,Click here for Freston.net review,,1.496264,52.164446
-1,Cafe 9,15,,,Click here for Freston.net review,,1.488905,52.213878
527766,Cafe 52,15,,,Click here for Freston.net review,,0.995035,52.1873
659147,Aldeburgh Cafe,15,,,Click here for Freston.net review,,,
659095,Aldeburgh Munchies Ltd,15,,,Click here for Freston.net review,,1.601021,52.150831
-1,Cafe No 1,15,,,Click here for Freston.net review,,0.995464,52.188141
745653,"Cafe Siena, R001 & R002",15,,,Click here for Freston.net review,,,
892194,JI Community Cafe,15,,,Click here for Freston.net review,,,
-1,Fla-Fla,15,,,Click here for Freston.net review,,1.144295,52.061093
659559,RSPB Visitor's Centre,15,,,Click here for Freston.net review,,1.617072,52.247457
659115,Concert Hall Cafe And Restaurant,15,,,Click here for Freston.net review,,,
660251,Flora Tea Rooms,15,,,Click here for Freston.net review,,1.616393,52.20623
174005,Rushmere Golf Club,15,,,Click here for Freston.net review,,,
-1,Fountain House Tea Room,15,,,Click here for Freston.net review,,1.011546,51.971614
179568,Genesis Orwell Mencap,15,,,Click here for Freston.net review,,,
659456,Libardi's Gelato & Coffee,15,,,Click here for Freston.net review,,1.602888,52.154702
726843,Lime Tree Cafe,15,,,Click here for Freston.net review,,0.995722,52.18801
172253,Customer Restaurant,15,,,Click here for Freston.net review,,,
-1,Gilberts at Great Blakenham,15,,,Click here for Freston.net review,,1.096827,52.105836
629528,Gog Magog Farm Shop & Cafe,15,,,Click here for Freston.net review,,,
180616,Lite Bites,15,,,Click here for Freston.net review,,,
816753,Gracies,15,,,Click here for Freston.net review,,1.57804,52.205305
701074,Darsham Nurseries Cafe,15,,http://www.independent.co.uk/life-style/food-and-drink/reviews/darsham-nurseries-caf-restaurant-review-a-beguiling-vegled-dance-through-the-finest-local-produce-9279038.html,Click here for Freston.net review,http://www.independent.co.uk/life-style/food-and-drink/reviews/darsham-nurseries-caf-restaurant-review-a-beguiling-vegled-dance-through-the-finest-local-produce-9279038.html,1.524717,52.273383
841732,The Deli & Cafe,15,,,Click here for Freston.net review,,,
667635,Simply Delicious,15,,,Click here for Freston.net review,,,
659462,The Cragg Sisters Tearoom,15,,,Click here for Freston.net review,,1.601558,52.152503
-1,Vanilla Bake House,15,,,Click here for Freston.net review,,1.181374,52.225276
572003,Southwold Maize Maze,15,,,Click here for Freston.net review,,0.98495,51.971967
527814,Pickwicks Coffee Shop,15,,,Click here for Freston.net review,,0.997567,52.187563
939238,Wake Up Coffee,15,,,Click here for Freston.net review,,,
816392,The Hub Cafe,15,,,Click here for Freston.net review,,,
659337,Weavers Tea Room,15,,,Click here for Freston.net review,,1.455356,52.272989
-1,The Half Way Cafe,15,,,Click here for Freston.net review,,1.523197,52.272733
659455,The Kitchen @ Thorpness,15,,,Click here for Freston.net review,,1.614304,52.178721
731501,The Meeting Place,15,,,Click here for Freston.net review,,1.12347,52.079216
659550,The Meare Shop And Tea Room,15,,,Click here for Freston.net review,,1.613617,52.178564
172260,Mcdonalds Drive In Restaurant,15,,,Click here for Freston.net review,,,
659209,HMP & YOI Hollesley Bay,15,,,Click here for Freston.net review,,1.459014,52.057465
859565,Studio Cafe,15,,,Click here for Freston.net review,,,
659645,The National Trust,15,,,Click here for Freston.net review,,1.627178,52.252555
699135,The Osier Cafe,15,,,Click here for Freston.net review,,0.993361,52.186458
176481,Iara's Patisserie,15,,,Click here for Freston.net review,,,
168121,Ipswich Transport Museum,15,,,Click here for Freston.net review,,,
-1,Sweet & Savoury Ltd,15,,,Click here for Freston.net review,,1.138372,52.189615
917862,Emmaus,15,,,Click here for Freston.net review,,,
892244,Susie's Pie 'N' Mash,15,,,Click here for Freston.net review,,,
-1,Jacey2Go,15,,,Click here for Freston.net review,,1.151762,52.057557
922715,J&G Cafe,15,,,Click here for Freston.net review,,,
527158,Tall Orders,15,,,Click here for Freston.net review,,0.995593,52.188747
659802,Felixstowe Grill,15,,,Click here for Freston.net review,,,
457378,Namco Funscape,15,,,Click here for Freston.net review,,,
659405,Felixstowe Beach Park Holidays UK,15,,,Click here for Freston.net review,,,
660117,Willow Mead Studio,15,,,Click here for Freston.net review,,1.226009,52.142237
-1,Suffolk Family Carers Cafe,15,,,Click here for Freston.net review,,1.116936,52.096765
467552,Papa's Piri - Piri,15,,,Click here for Freston.net review,,1.155646,52.047352
